time	N1	N2
258.000000	1.638613	15.052766
258.400000	2.144585	15.828645
258.800000	2.614942	16.678980
259.200000	2.937951	17.639146
259.600000	3.112630	18.721072
260.000000	3.194361	19.934546
260.400000	0.592500	3.686500
260.800000	1.197166	7.786781
261.200000	1.888682	17.397185
261.600000	2.475631	22.409542
262.000000	3.152864	23.617361
262.400000	3.919572	24.394259
262.800000	4.595486	25.225934
263.200000	5.046109	26.160564
263.600000	5.286288	27.209844
264.000000	5.397936	28.382093
264.400000	0.759250	5.469500
264.800000	1.500697	13.378786
265.200000	2.182394	28.568729
265.600000	2.583657	34.856208
266.000000	2.985282	36.239449
266.400000	3.446587	37.116717
266.800000	3.865255	38.046722
267.200000	4.150197	39.080892
267.600000	4.303762	40.228532
268.000000	4.375517	41.494482
268.400000	0.872500	7.804000
268.800000	1.646804	19.244446
269.200000	2.210848	36.976346
269.600000	2.428808	43.071152
270.000000	2.589680	44.505736
270.400000	2.755900	45.522218
270.800000	2.896617	46.603813
271.200000	2.988265	47.792627
271.600000	3.036535	49.093921
272.000000	3.058853	50.508268
272.400000	0.568250	9.859250
272.800000	1.066155	20.041996
273.200000	1.436932	35.793123
273.600000	1.569549	41.226544
274.000000	1.672939	42.837148
274.400000	1.796180	44.154722
274.800000	1.910775	45.564666
275.200000	1.989195	47.098446
275.600000	2.031466	48.756926
276.000000	2.051208	50.535976
276.400000	0.450750	10.151750
276.800000	0.839445	18.491689
277.200000	1.123366	31.196119
277.600000	1.220952	35.764504
278.000000	1.291668	37.461950
278.400000	1.372191	38.985313
278.800000	1.444947	40.626528
279.200000	1.493850	42.409009
279.600000	1.519961	44.331806
280.000000	1.532102	46.388949
280.400000	0.262750	9.423750
280.800000	0.504524	15.311017
281.200000	0.705148	24.966074
281.600000	0.784371	28.881152
282.000000	0.849787	30.603390
282.400000	0.927859	32.226504
282.800000	0.999479	33.986973
283.200000	1.047885	35.904763
283.600000	1.073786	37.979393
284.000000	1.085839	40.205429
284.400000	0.153750	7.680250
284.800000	0.313795	11.172160
285.200000	0.472305	18.124267
